package,date,tidy_depends,tidy_imports,tidy_suggests,total_tidy,tidy,n_imports,depends,imports,suggests,totalverse,totalverse_pct
aspace,2012-08-14,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.15.1), splancs, Hmisc, shapefiles",NA,NA,2,1.162385214460072e-4
rHpcc,2012-08-14,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.11.0), methods, RCurl, XML",NA,NA,2,1.162385214460072e-4
capwire,2012-08-16,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
PresenceAbsence,2012-08-17,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.2.0),NA,NA,2,1.162385214460072e-4
SAScii,2012-08-17,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.14),NA,NA,2,1.162385214460072e-4
cxxfunplus,2012-08-19,FALSE,FALSE,FALSE,0,0,1,inline,methods,Rcpp (≥ 0.8.0),2,1.162385214460072e-4
MATTOOLS,2012-08-19,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.15.0),NA,NA,2,1.162385214460072e-4
RPCLR,2012-08-19,FALSE,FALSE,FALSE,0,0,0,"MASS, survival",NA,NA,2,1.162385214460072e-4
BigTSP,2012-08-21,FALSE,FALSE,FALSE,0,0,0,"glmnet, tree, randomForest, gbm",NA,NA,2,1.162385214460072e-4
flashClust,2012-08-21,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.3.0),NA,NA,2,1.162385214460072e-4
Rlab,2012-08-22,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), utils",NA,NA,2,1.162385214460072e-4
sitools,2012-08-22,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
gaussDiff,2012-08-23,FALSE,FALSE,FALSE,0,0,0,R (≥ 1.8.0),NA,NA,2,1.162385214460072e-4
muStat,2012-08-23,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.11.1), stats",NA,NA,2,1.162385214460072e-4
Simpsons,2012-08-23,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.14.0), mclust",NA,NA,2,1.162385214460072e-4
smoothmest,2012-08-23,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.0), MASS",NA,NA,2,1.162385214460072e-4
SearchTrees,2012-08-24,FALSE,FALSE,FALSE,0,0,0,methods,NA,NA,2,1.162385214460072e-4
rbenchmark,2012-08-30,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
clusteval,2012-08-31,FALSE,FALSE,FALSE,0,0,3,R (≥ 2.15),"parallel, mvtnorm, Rcpp (≥ 0.9.13)",NA,2,1.162385214460072e-4
NetComp,2012-08-31,FALSE,FALSE,FALSE,0,0,1,R (≥ 2.12.1),gdata,NA,2,1.162385214460072e-4
pso,2012-09-02,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10.0), methods",NA,numDeriv,2,1.162385214460072e-4
PIPS,2012-09-03,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.12.1),NA,NA,2,1.162385214460072e-4
mlPhaser,2012-09-04,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
survAUC,2012-09-04,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.6.0), survival",NA,rms,2,1.162385214460072e-4
hbsae,2012-09-05,FALSE,FALSE,FALSE,0,0,2,R (≥ 2.10),"Matrix, arm",NA,2,1.162385214460072e-4
FMStable,2012-09-06,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
NISTnls,2012-09-06,FALSE,FALSE,FALSE,0,0,0,"stats, R (≥ 2.14.0)",NA,NA,2,1.162385214460072e-4
BayesNI,2012-09-11,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
spcov,2012-09-13,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
WCQ,2012-09-14,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
abcdeFBA,2012-09-15,FALSE,FALSE,FALSE,0,0,0,"Rglpk, rgl, corrplot, lattice, R (≥ 2.10)",NA,"LIM, sybil",2,1.162385214460072e-4
matrixcalc,2012-09-15,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.0.1),NA,NA,2,1.162385214460072e-4
namespace,2012-09-19,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
nparLD,2012-09-19,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.6.0), MASS",NA,NA,2,1.162385214460072e-4
binomialcftp,2012-09-20,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
ccChooser,2012-09-26,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.14.1), cluster (≥ 1.13.1)",NA,NA,2,1.162385214460072e-4
risksetROC,2012-09-26,FALSE,FALSE,FALSE,0,0,0,"R (≥ 1.6.1), survival, MASS",NA,NA,2,1.162385214460072e-4
smcure,2012-09-26,FALSE,FALSE,FALSE,0,0,0,survival,NA,NA,2,1.162385214460072e-4
astroFns,2012-09-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
biasbetareg,2012-10-01,FALSE,FALSE,FALSE,0,0,0,betareg,NA,NA,2,1.162385214460072e-4
gbRd,2012-10-01,FALSE,FALSE,FALSE,0,0,0,tools,NA,NA,2,1.162385214460072e-4
loop,2012-10-01,FALSE,FALSE,FALSE,0,0,0,"grid, MASS",NA,NA,2,1.162385214460072e-4
rworldxtra,2012-10-03,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10.0), sp",NA,rworldmap,2,1.162385214460072e-4
FRCC,2012-10-04,FALSE,FALSE,FALSE,0,0,0,"CCP, MASS, calibrate, corpcor",NA,NA,2,1.162385214460072e-4
Rivivc,2012-10-05,FALSE,FALSE,FALSE,0,0,0,"signal, compiler",NA,graphics,2,1.162385214460072e-4
PoissonSeq,2012-10-10,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), combinat, splines",NA,NA,2,1.162385214460072e-4
powerpkg,2012-10-11,FALSE,FALSE,FALSE,0,0,0,tcltk,NA,NA,2,1.162385214460072e-4
Ridit,2012-10-15,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
bmk,2012-10-17,FALSE,FALSE,FALSE,0,0,0,"coda, plyr, functional",NA,NA,2,1.162385214460072e-4
linprog,2012-10-17,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.4.0), lpSolve",NA,NA,2,1.162385214460072e-4
TwoCop,2012-10-19,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
MBI,2012-10-20,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
detrendeR,2012-10-22,FALSE,FALSE,FALSE,0,0,0,"tcltk, dplR",NA,NA,2,1.162385214460072e-4
pheno,2012-10-23,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.14), nlme, SparseM, quantreg",NA,NA,2,1.162385214460072e-4
CARE1,2012-10-24,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
nlmeODE,2012-10-27,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.6.0), deSolve, nlme, lattice",NA,NA,2,1.162385214460072e-4
AdaptFit,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"SemiPar, MASS, nlme, cluster",NA,NA,2,1.162385214460072e-4
AllPossibleSpellings,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
andrews,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.9.1),NA,NA,2,1.162385214460072e-4
APSIMBatch,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
audit,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
bayespref,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"coda, lattice, MASS, MCMCpack, RColorBrewer",NA,NA,2,1.162385214460072e-4
BayHaz,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 1.8.0), splines",NA,coda,2,1.162385214460072e-4
betafam,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.4.0),NA,NA,2,1.162385214460072e-4
bethel,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.5.0),NA,NA,2,1.162385214460072e-4
BGSIMD,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
bimetallic,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
biwt,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.1.0), rrcov, MASS",NA,NA,2,1.162385214460072e-4
bootspecdens,2012-10-29,FALSE,FALSE,FALSE,0,0,0,MASS,NA,NA,2,1.162385214460072e-4
CCA,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"fda, fields",NA,NA,2,1.162385214460072e-4
CCP,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
CMC,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
colorRamps,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
combinat,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
dinamic,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
discretization,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
dpa,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.9.0), tcltk, sem, igraph",NA,NA,2,1.162385214460072e-4
eigeninv,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.10.1),NA,NA,2,1.162385214460072e-4
EngrExpt,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.9.0), lattice",NA,NA,2,1.162385214460072e-4
eyetracking,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
FactMixtAnalysis,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.0.1), MASS, mvtnorm",NA,NA,2,1.162385214460072e-4
fgac,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
forensic,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.4.0), genetics, combinat",NA,NA,2,1.162385214460072e-4
GAD,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.7.0), stats, matrixStats, R.methodsS3",NA,NA,2,1.162385214460072e-4
GANPAdata,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.10),NA,GANPA,2,1.162385214460072e-4
GeneF,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
geomapdata,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.10),NA,GEOmap,2,1.162385214460072e-4
gibbs.met,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.5.1),NA,NA,2,1.162385214460072e-4
gPdtest,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
gwerAM,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10.0), MASS, Matrix",NA,NA,2,1.162385214460072e-4
HadoopStreaming,2012-10-29,FALSE,FALSE,FALSE,0,0,0,getopt,NA,NA,2,1.162385214460072e-4
HAPim,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
heatmap.plus,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
HPbayes,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"MASS, mvtnorm, corpcor, numDeriv, stats, boot",NA,NA,2,1.162385214460072e-4
igraphtosonia,2012-10-29,FALSE,FALSE,FALSE,0,0,0,igraph,NA,NA,2,1.162385214460072e-4
Imap,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.10.0),NA,NA,2,1.162385214460072e-4
InfDim,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
introgress,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"nnet, genetics, RColorBrewer",NA,NA,2,1.162385214460072e-4
isopat,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
kzft,2012-10-29,FALSE,FALSE,FALSE,0,0,0,polynom,NA,graphics,2,1.162385214460072e-4
lmec,2012-10-29,FALSE,FALSE,FALSE,0,0,0,mvtnorm,NA,NA,2,1.162385214460072e-4
MAclinical,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.4.1), party, plsgenomics, st, e1071",NA,NA,2,1.162385214460072e-4
mAr,2012-10-29,FALSE,FALSE,FALSE,0,0,0,MASS,NA,NA,2,1.162385214460072e-4
MBCluster.Seq,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
Miney,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
minxent,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 1.6.0),NA,NA,2,1.162385214460072e-4
MKLE,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
mpa,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.5.1), network",NA,NA,2,1.162385214460072e-4
NetCluster,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"stats, sna",NA,NA,2,1.162385214460072e-4
NetData,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
NMFN,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
normwhn.test,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
OligoSpecificitySystem,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"tcltk, tkrplot",NA,NA,2,1.162385214460072e-4
omd,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
oncomodel,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.5.1), ade4",NA,NA,2,1.162385214460072e-4
ORDER2PARENT,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"splines, Matrix",NA,NA,2,1.162385214460072e-4
ORIClust,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
paleoMAS,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"MASS, vegan, lattice",NA,NA,2,1.162385214460072e-4
parviol,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.9.1), vioplot",NA,NA,2,1.162385214460072e-4
PASWR,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"e1071, MASS, lattice",NA,NA,2,1.162385214460072e-4
PopGenKit,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
pragma,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.13.0), utils, methods",NA,NA,2,1.162385214460072e-4
PredictiveRegression,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
predmixcor,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 1.5.0),NA,NA,2,1.162385214460072e-4
qtlDesign,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
rdetools,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
Records,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
REQS,2012-10-29,FALSE,FALSE,FALSE,0,0,0,gtools,NA,NA,2,1.162385214460072e-4
RHT,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
RODM,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10.1), RODBC",NA,"RODBC, mlbench, verification, PASWR, scatterplot3d",2,1.162385214460072e-4
seqRFLP,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
session,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
skewt,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
smco,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
SMVar,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.6.0),NA,NA,2,1.162385214460072e-4
SNPmaxsel,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.2.1), mvtnorm, combinat",NA,"mvtnorm, combinat",2,1.162385214460072e-4
Stem,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.7.0), mvtnorm, MASS",NA,NA,2,1.162385214460072e-4
symbols,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.9.1), shape",NA,NA,2,1.162385214460072e-4
TERAplusB,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
Tsphere,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"glasso, rms",NA,NA,2,1.162385214460072e-4
unbalhaar,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
UScensus2000cdp,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), maptools, sp, foreign, methods, grDevices, base, stats, utils",NA,NA,2,1.162385214460072e-4
UScensus2000tract,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), maptools, sp, foreign, methods, grDevices, base, stats, utils",NA,NA,2,1.162385214460072e-4
VIF,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
walkscoreAPI,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
wikibooks,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.1.0),NA,NA,2,1.162385214460072e-4
WilcoxCV,2012-10-29,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.0.0),NA,NA,2,1.162385214460072e-4
write.snns,2012-10-29,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
wSVM,2012-10-29,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10.1), MASS, quadprog",NA,NA,2,1.162385214460072e-4
cat,2012-10-30,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
ScreenClean,2012-10-30,FALSE,FALSE,FALSE,0,0,3,NA,"MASS, Matrix, quadprog",NA,2,1.162385214460072e-4
speff2trial,2012-10-30,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.7.2), leaps, survival",NA,NA,2,1.162385214460072e-4
NORMT3,2012-10-31,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.0),NA,NA,2,1.162385214460072e-4
argosfilter,2012-11-01,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
fpow,2012-11-01,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.14.1),NA,NA,2,1.162385214460072e-4
xgobi,2012-11-01,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
frmqa,2012-11-02,FALSE,FALSE,FALSE,0,0,0,"partitions, Rmpfr",NA,NA,2,1.162385214460072e-4
smirnov,2012-11-02,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
mlica2,2012-11-03,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.10),NA,NA,2,1.162385214460072e-4
homtest,2012-11-05,FALSE,FALSE,FALSE,0,0,0,stats,NA,NA,2,1.162385214460072e-4
STAR,2012-11-09,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), survival, mgcv, R2HTML, gss, codetools",NA,"lattice, HiddenMarkov, snow, rstream",2,1.162385214460072e-4
plsdepot,2012-11-13,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.15.1),NA,"FactoMineR, plspm",2,1.162385214460072e-4
linLIR,2012-11-14,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
BAEssd,2012-11-17,FALSE,FALSE,FALSE,0,0,0,mvtnorm,NA,NA,2,1.162385214460072e-4
ChoiceModelR,2012-11-20,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.10),NA,"bayesm, MASS, lattice, Matrix",2,1.162385214460072e-4
pairedCI,2012-11-24,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
maptree,2012-11-26,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.14), cluster, rpart",NA,NA,2,1.162385214460072e-4
JASPAR,2012-11-27,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.9.0), gtools",NA,NA,2,1.162385214460072e-4
TFX,2012-11-27,FALSE,FALSE,FALSE,0,0,1,R (≥ 2.15.0),XML,NA,2,1.162385214460072e-4
plmm,2012-11-28,FALSE,FALSE,FALSE,0,0,0,"sm, Formula, nlme",NA,NA,2,1.162385214460072e-4
emdist,2012-12-02,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
KMsurv,2012-12-03,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
muma,2012-12-03,FALSE,FALSE,FALSE,0,0,0,"car, pdist, pls, gplots, mvtnorm, robustbase, gtools, bitops, caTools, pcaPP, rrcov",NA,NA,2,1.162385214460072e-4
source.gist,2012-12-04,FALSE,FALSE,FALSE,0,0,0,"RCurl, rjson",NA,NA,2,1.162385214460072e-4
simba,2012-12-05,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.12.0), stats, vegan",NA,"gplots, geoR, plotrix",2,1.162385214460072e-4
RDIDQ,2012-12-08,FALSE,FALSE,FALSE,0,0,0,NA,NA,descr,2,1.162385214460072e-4
rpartScore,2012-12-08,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.14.2), rpart",NA,MASS,2,1.162385214460072e-4
ftnonpar,2012-12-10,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
SampleSizeMeans,2012-12-10,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,2,1.162385214460072e-4
OptInterim,2012-12-12,TRUE,FALSE,FALSE,1,1,0,"mvtnorm, clinfun, stats, graphics, R (≥ 2.14.1)",NA,NA,3,1.743577821690108e-4
MuFiCokriging,2012-12-14,FALSE,FALSE,FALSE,0,0,0,"DiceKriging, methods",NA,rgenoud,3,1.743577821690108e-4
ConjointChecks,2012-12-15,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.14.0), parallel, methods",NA,"snow, Rmpi",3,1.743577821690108e-4
cosmoFns,2012-12-15,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,3,1.743577821690108e-4
dblcens,2012-12-17,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.15.0),NA,NA,3,1.743577821690108e-4
nose,2012-12-19,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,3,1.743577821690108e-4
imputeMDR,2012-12-21,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,3,1.743577821690108e-4
ORMDR,2012-12-21,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,3,1.743577821690108e-4
ReCiPa,2012-12-21,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,3,1.743577821690108e-4
MedOr,2012-12-24,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.15.0),NA,NA,3,1.743577821690108e-4
truncgof,2012-12-25,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.4.0), MASS",NA,NA,3,1.743577821690108e-4
trapezoid,2012-12-28,FALSE,FALSE,TRUE,1,1,0,R (≥ 2.12.0),NA,"ggplot2, plyr",4,2.324770428920144e-4
partialOR,2013-01-03,FALSE,FALSE,FALSE,0,0,0,nnet,NA,NA,4,2.324770428920144e-4
proteomicdesign,2013-01-04,FALSE,FALSE,FALSE,0,0,0,MASS,NA,NA,4,2.324770428920144e-4
GWASExactHW,2013-01-05,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,4,2.324770428920144e-4
displayHTS,2013-01-07,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,4,2.324770428920144e-4
PROTOLIDAR,2013-01-09,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,4,2.324770428920144e-4
survivalROC,2013-01-13,FALSE,FALSE,FALSE,0,0,0,R (≥ 1.6.1),NA,NA,4,2.324770428920144e-4
subtype,2013-01-14,FALSE,FALSE,FALSE,0,0,0,"penalized, ROCR",NA,NA,4,2.324770428920144e-4
Bhat,2013-01-16,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,4,2.324770428920144e-4
rms.gof,2013-01-16,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,4,2.324770428920144e-4
GWG,2013-01-17,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,4,2.324770428920144e-4
CVThresh,2013-01-18,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.15.1), wavethresh (≥ 4.6.1), EbayesThresh (≥ 1.3.2)",NA,NA,4,2.324770428920144e-4
edcc,2013-01-18,FALSE,FALSE,FALSE,0,0,0,spc,NA,NA,4,2.324770428920144e-4
obsSens,2013-01-18,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,4,2.324770428920144e-4
partitionMap,2013-01-18,FALSE,FALSE,FALSE,0,0,2,randomForest,"stats, graphics",NA,4,2.324770428920144e-4
adaptsmoFMRI,2013-01-19,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.15.2), Matrix, coda, mvtnorm, MCMCpack, spatstat, parallel",NA,NA,4,2.324770428920144e-4
currentSurvival,2013-01-19,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.13.0), survival, cmprsk",NA,NA,4,2.324770428920144e-4
RcppXts,2013-01-19,FALSE,FALSE,FALSE,0,0,0,"methods, Rcpp (≥ 0.10.2), xts (≥ 0.9-2)",NA,NA,4,2.324770428920144e-4
semPLS,2013-01-21,FALSE,FALSE,FALSE,0,0,0,lattice (≥ 0.20-5),NA,"XML, boot, sem, matrixcalc",4,2.324770428920144e-4
stellaR,2013-01-21,FALSE,FALSE,FALSE,0,0,0,NA,NA,lattice,4,2.324770428920144e-4
dichromat,2013-01-24,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), stats",NA,NA,4,2.324770428920144e-4
RcmdrPlugin.SLC,2013-01-24,FALSE,FALSE,FALSE,0,0,1,SLC,Rcmdr (≥ 1.9-3),NA,4,2.324770428920144e-4
SLC,2013-01-24,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.14.0),NA,NA,4,2.324770428920144e-4
FI,2013-01-25,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,4,2.324770428920144e-4
emme2,2013-01-26,FALSE,FALSE,FALSE,0,0,0,"R (≥ 1.6.0), graphics, reshape",NA,NA,4,2.324770428920144e-4
shapefiles,2013-01-26,FALSE,FALSE,FALSE,0,0,0,"R (≥ 1.6.0), foreign",NA,NA,4,2.324770428920144e-4
